Date,Total_Spillover,SOLVPN_TO,SOLVPN_FROM,COPPER_TO,COPPER_FROM
2021-09-01,15.646882633762196,25.88636656693888,0.7891769918538476,37.768695892961915,7.383529123358314
2021-09-02,15.588760320258533,26.042801035346763,0.7752414724894592,37.49085250153594,7.363491037809755
2021-09-03,15.590039877050831,26.187767760401325,0.8517084036772753,37.48663969578887,7.410086322166606
2021-09-07,15.561494716641372,26.11843535894758,0.8500110836907792,37.555255001770895,7.434127995611475
2021-09-08,16.043538661015873,26.93508983825842,0.8540669044679868,38.472647618667935,7.589445153174424
2021-09-09,16.188423847747273,26.79506936041205,0.7812592120938155,38.88370309551084,7.8095228580623814
2021-09-10,16.047549844162475,26.503143324448107,0.7012274110334658,38.1737376929772,7.904936417796622
2021-09-13,15.923209262665033,26.304926563164877,0.8021981879441346,37.03005629450359,8.25351234122377
2021-09-14,15.933461795642259,26.44025585111015,0.7812757300153251,36.06184184413584,8.728842134552254
2021-09-15,15.80004013939715,26.081316242161044,0.8172218380185066,36.392157970473335,8.178557187372869
2021-09-16,15.937857669185481,26.249096810092066,0.7310152912151019,36.71905242186737,8.355054197272981
2021-09-17,16.1250938600816,26.740464530197176,0.7960946312701719,37.183393857530376,7.715459729022919
2021-09-20,16.337020179997367,27.74324968566861,0.9396285980606047,35.61527667064651,8.436896620611144
2021-09-21,16.67436759335071,28.54145128380285,0.8618452928167174,35.93935941292668,9.15953095710355
2021-09-22,16.65626389747179,28.899170184332846,0.8012112968995231,35.88506672116168,8.97038172691513
2021-09-23,16.543561048193496,29.90784987296119,0.8708494778063167,34.86328980178719,9.25711560266303
2021-09-24,16.406759619982022,29.15580050291474,1.2380836463140654,33.665739645467475,9.26565427570749
2021-09-27,16.1247706201275,27.78491605207266,0.8053996218835122,34.24931090953024,9.011177775334499
2021-09-28,16.269566654519423,28.26505761430811,1.0826569940171014,34.599235440617164,8.956439440246932
2021-09-29,16.56571130231571,29.243187564913242,1.0751027383685656,34.453933845715135,9.365267161125972
2021-09-30,16.746301630679778,29.396467188252686,1.0810092745683872,34.659446416480286,9.435810388866429
2021-10-01,16.634258815159892,29.442822612727937,1.1214763610898963,34.23318052087297,9.111263610034785
2021-10-04,16.781091997671503,29.05330796729178,1.0851365154049832,34.93470818259262,9.419414542575556
2021-10-05,16.912141513837536,28.54788963568661,1.2330075031176404,35.32856236942156,9.368341329363501
2021-10-06,16.968395962746964,28.90166127836703,1.3158989178380405,34.90126422308919,9.778541153419509
