Date,Close
2023-05-31,"1,973.10"
2023-06-01,"1,986.50"
2023-06-05,"1,965.70"
2023-06-06,"1,972.90"
2023-06-07,"1,949.90"
2023-06-08,"1,969.90"
2023-06-12,"1,960.90"
2023-06-13,"1,949.90"
2023-06-14,"1,960.10"
2023-06-15,"1,961.80"
2023-06-20,"1,938.90"
2023-06-21,"1,936.10"
2023-06-22,"1,915.00"
2023-06-26,"1,925.10"
2023-06-27,"1,915.10"
2023-06-28,"1,913.40"
2023-06-29,"1,917.90"
2023-07-03,"1,929.50"
2023-07-05,"1,927.10"
2023-07-06,"1,915.40"
2023-07-10,"1,931.00"
2023-07-11,"1,937.10"
2023-07-12,"1,961.70"
2023-07-13,"1,963.80"
2023-07-17,"1,956.40"
2023-07-18,"1,980.80"
2023-07-19,"1,980.80"
2023-07-20,"1,970.90"
2023-07-24,"1,962.20"
2023-07-25,"1,963.70"
2023-07-26,"1,970.10"
2023-07-27,"1,945.70"
2023-07-31,"1,979.60"
2023-08-01,"1,949.70"
2023-08-02,"1,946.00"
2023-08-03,"1,939.90"
2023-08-07,"1,940.70"
2023-08-08,"1,930.80"
2023-08-09,"1,921.90"
2023-08-10,"1,920.10"
2023-08-14,"1,915.60"
2023-08-15,"1,906.90"
2023-08-16,"1,900.20"
2023-08-17,"1,887.20"
2023-08-21,"1,895.70"
2023-08-22,"1,898.60"
2023-08-23,"1,920.50"
2023-08-24,"1,919.10"
2023-08-28,"1,918.50"
2023-08-29,"1,936.40"
2023-08-30,"1,954.00"
2023-08-31,"1,947.00"
2023-09-05,"1,934.30"
2023-09-06,"1,925.80"
2023-09-07,"1,924.10"
2023-09-11,"1,929.20"
2023-09-12,"1,917.20"
2023-09-13,"1,914.40"
2023-09-14,"1,914.40"
2023-09-18,"1,935.20"
2023-09-19,"1,935.30"
2023-09-20,"1,948.60"
2023-09-21,"1,921.20"
2023-09-25,"1,918.20"
2023-09-26,"1,901.60"
2023-09-27,"1,872.30"
2023-09-28,"1,869.50"
2023-10-02,"1,838.20"
2023-10-03,"1,832.60"
2023-10-04,"1,826.10"
2023-10-05,"1,823.20"
2023-10-09,"1,855.70"
2023-10-10,"1,866.70"
2023-10-11,"1,878.40"
2023-10-12,"1,874.20"
2023-10-16,"1,925.10"
2023-10-17,"1,926.40"
2023-10-18,"1,958.80"
2023-10-19,"1,971.20"
2023-10-23,"1,978.20"
2023-10-24,"1,976.80"
2023-10-25,"1,985.50"
2023-10-26,"1,987.90"
2023-10-30,"2,005.60"
2023-10-31,"1,994.30"
2023-11-01,"1,987.50"
2023-11-02,"1,993.50"
2023-11-06,"1,988.60"
2023-11-07,"1,973.50"
2023-11-08,"1,957.80"
2023-11-09,"1,969.80"
2023-11-13,"1,950.20"
2023-11-14,"1,966.50"
2023-11-15,"1,964.30"
2023-11-16,"1,987.30"
2023-11-20,"1,980.30"
2023-11-21,"2,001.60"
2023-11-22,"1,992.80"
2023-11-27,"2,012.40"
2023-11-28,"2,040.00"
2023-11-29,"2,057.50"
2023-11-30,"2,047.60"
2023-12-04,"2,032.90"
2023-12-05,"2,026.90"
2023-12-06,"2,038.40"
2023-12-07,"2,036.90"
2023-12-11,"1,984.30"
2023-12-12,"1,983.90"
2023-12-13,"1,988.10"
2023-12-14,"2,035.20"
2023-12-18,"2,030.90"
2023-12-19,"2,042.60"
2023-12-20,"2,038.10"
2023-12-21,"2,041.80"
2023-12-26,"2,060.40"
2023-12-27,"2,083.40"
