window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2022-06-23,2023-03-06,180.0,1.0,2023-03-07,0.99,6.690366212183455,6.770996886732051,-8.206425263886289e-05,-0.0005364903066364107,0.0010427835294622378,0.786091633183515,1
2022-06-30,2023-03-13,180.0,1.0,2023-03-14,0.99,7.419017448421071,6.765707812663806,-3.247796665589356e-05,0.001011197719451578,-0.0005070891931649901,0.7878792697863172,1
2022-07-07,2023-03-20,180.0,1.0,2023-03-21,0.99,8.032078451235023,6.763676155470317,-2.2668025197671553e-05,-0.0010215570746079162,0.0003858286320490135,0.7860851162238383,1
2022-07-14,2023-03-27,180.0,1.0,2023-03-28,0.99,8.648116166742396,6.7607368898184115,-1.4455481280376795e-06,0.0010267955201322104,-0.000208249207150103,0.7803662396231867,1
2022-07-21,2023-04-03,180.0,1.0,2023-04-04,0.99,9.295438790706077,6.760172415110459,3.7125221605034827e-06,-0.00098911764377001,-0.00016243989387272005,0.7663505546566434,0
2022-07-28,2023-04-11,209.09065936906097,30.090659369060972,2023-05-11,0.99,6.0,6.738823211393677,0.00037545117895862733,0.0003019765287816662,0.0007952688189627624,0.7673881845963456,0
2022-08-04,2023-04-18,204.41571140796245,25.415711407962448,2023-05-13,0.99,6.0,6.736787646924262,0.0004064135956918416,0.00029195764019191513,0.0008228211543308215,0.7451284561883981,0
2022-08-11,2023-04-25,199.87345136641673,20.87345136641673,2023-05-16,0.99,6.0,6.7371631063724235,0.00040633852642491463,0.0002778976653642556,0.0008299447266416108,0.709512435772673,0
2022-08-18,2023-05-02,180.0,1.0,2023-05-03,0.99,12.394887326901593,6.771971156397781,-0.00021030326307668265,0.0003379295393654521,0.0006674906654840632,0.665352269543658,0
2022-08-25,2023-05-09,180.0,1.0,2023-05-10,0.99,13.0,6.773036652588854,-0.0002435514652127479,-0.00013938580693209277,-0.00065420545373278,0.627108457378077,0
2022-09-01,2023-05-16,185.924719108033,6.924719108033003,2023-05-23,0.99,6.0,6.745641280112879,0.00026403502415622496,0.00017892174210772994,0.0007264730859915705,0.5689995646009702,0
