Date,SOLVPN,COPPER,DXY,UST10Y,VIX,dlog_SOLVPN,dlog_COPPER,dlog_DXY,d_UST10Y,dlog_VIX
2025-08-29,1316.83,4.5905,97.69,4.226,15.36,-0.003063277,0.011282227,-0.00049123,0.019,0.062457355
2025-09-02,1290.92,4.641,98.347,4.277,17.17,-0.019872191,0.01094091,0.006702841,0.051,0.111396947
2025-09-03,1276.32,4.63,98.083,4.211,16.35,-0.011374205,-0.002372992,-0.002687982,-0.066,-0.048935778
2025-09-04,1273.2,4.5585,98.304,4.176,15.3,-0.002447521,-0.015563246,0.002250659,-0.035,-0.066375069
2025-09-05,1289.92,4.551,97.728,4.086,15.18,0.013046785,-0.001646633,-0.005876608,-0.09,-0.007874056
2025-09-08,1288.46,4.5595,97.037,4.046,15.11,-0.001132494,0.001865979,-0.007095761,-0.04,-0.004621996
2025-09-09,1309.61,4.5695,97.367,4.074,15.04,0.016281676,0.002190821,0.003394995,0.028,-0.004643458
2025-09-10,1334.84,4.618,97.357,4.032,15.35,0.019082052,0.010557921,-0.000102709,-0.042,0.020402156
2025-09-11,1364.35,4.658,97.528,4.011,14.71,0.02186669,0.008624461,0.001754882,-0.021,-0.042587939
2025-09-12,1372.68,4.652,97.536,4.06,14.76,0.006086909,-0.001288937,8.20E-05,0.049,0.003393285
2025-09-15,1379.27,4.7175,97.448,4.034,15.69,0.00478934,0.013981764,-0.000902638,-0.026,0.061102748
2025-09-16,1383.63,4.694,96.248,4.026,16.36,0.003156107,-0.004993901,-0.012390709,-0.008,0.041815764
2025-09-17,1392.99,4.632,96.52,4.076,15.72,0.006742036,-0.013296357,0.002822047,0.05,-0.039905544
2025-09-18,1407.4,4.6005,96.971,4.104,15.7,0.010291515,-0.006823747,0.004661724,0.028,-0.001273075
2025-09-19,1405.27,4.6275,97.27,4.139,15.45,-0.001514575,0.005851772,0.003078652,0.035,-0.016051709
2025-09-22,1433.81,4.6075,96.975,4.145,16.1,0.020105782,-0.004331355,-0.003037404,0.006,0.041210269
2025-09-23,1432.83,4.6195,96.893,4.118,16.64,-0.000683727,0.002601064,-0.000845936,-0.027,0.032990163
2025-09-24,1428.22,4.7885,97.518,4.147,16.18,-0.003222596,0.035930736,0.006429699,0.029,-0.028033524
2025-09-25,1427.09,4.7325,98.215,4.174,16.74,-0.000791508,-0.011763606,0.007121977,0.027,0.034025153
2025-09-26,1416.52,4.746,97.824,4.187,15.29,-0.007434246,0.002848554,-0.003989007,0.013,-0.090602045
2025-09-29,1415.04,4.892,97.584,4.141,16.12,-0.00104536,0.03029906,-0.0024564,-0.046,0.052861717
2025-09-30,1425.99,4.8565,97.451,4.15,16.28,0.00770851,-0.007283204,-0.001363858,0.009,0.009876623
2025-10-01,1446.74,4.8825,97.381,4.106,16.29,0.01444644,0.00533937,-0.000718568,-0.044,0.000614062
2025-10-02,1469.91,4.9495,97.54,4.09,16.63,0.015888425,0.013629178,0.001631431,-0.016,0.020656871
2025-10-03,1472.47,5.109,97.415,4.119,16.65,0.001740088,0.031717129,-0.001282347,0.029,0.001201923
2025-10-06,1484.85,5.038,97.807,4.162,16.37,0.008372494,-0.013994512,0.004015946,0.043,-0.016959825
2025-10-07,1481.33,5.0975,98.284,4.127,17.24,-0.002373424,0.011741046,0.004865098,-0.035,0.051781874
2025-10-08,1496.18,5.0945,98.64,4.131,16.3,0.00997486,-0.000588697,0.003615612,0.004,-0.056067157
2025-10-09,1503.96,5.123,99.285,4.148,16.43,0.005186436,0.005578679,0.006517643,0.017,0.007943824
2025-10-10,1486.99,4.894,98.732,4.051,21.66,-0.011347687,-0.04573024,-0.005585394,-0.097,0.27635831
2025-10-13,1503.14,5.144,99.03,4.055,19.03,0.010802311,0.049821022,0.003013726,0.004,-0.12945056
2025-10-14,1495.83,5.023,98.81,4.022,20.81,-0.004875017,-0.023803622,-0.00222402,-0.033,0.089416959
2025-10-15,1531.24,5.0145,98.541,4.045,20.64,0.023396628,-0.001693649,-0.002726109,0.023,-0.0082027
2025-10-16,1534.18,4.999,98.092,3.976,25.31,0.001918172,-0.003095823,-0.004566891,-0.069,0.203968634
2025-10-17,1514.64,4.9695,98.192,4.009,20.78,-0.012818249,-0.005918661,0.001018932,0.033,-0.197208589
2025-10-20,1545.64,5.036,98.355,3.988,18.23,0.020260277,0.013292885,0.001658637,-0.021,-0.130922397
2025-10-21,1522.03,4.966,98.711,3.963,17.87,-0.015393094,-0.013997429,0.003613007,-0.025,-0.01994526
2025-10-22,1502.33,4.9955,98.673,3.953,18.6,-0.013027734,0.00592282,-0.000385036,-0.01,0.040038252
2025-10-23,1526.25,5.1105,98.729,3.989,17.3,0.01579651,0.02275974,0.00056737,0.036,-0.072455079
2025-10-24,1547.72,5.1225,98.747,3.997,16.37,0.013969134,0.002345354,0.000182301,0.008,-0.05525611
2025-10-27,1576.03,5.146,98.563,3.997,15.79,0.018126147,0.004577113,-0.001865086,0,-0.036073563
2025-10-28,1563.36,5.145,98.453,3.983,16.42,-0.008071676,-0.000194345,-0.001116661,-0.014,0.039123276
2025-10-29,1560.04,5.237,99.022,4.058,16.92,-0.002125889,0.017723446,0.005762771,0.075,0.02999625
2025-10-30,1555.78,5.104,99.348,4.093,16.91,-0.002734434,-0.025724269,0.00328679,0.035,-0.000591191
2025-10-31,1557.51,5.089,99.63,4.101,17.44,0.001111365,-0.002943198,0.002834486,0.008,0.030861256
2025-11-03,1552.95,5.069,99.707,4.107,17.17,-0.002932044,-0.003937788,0.000772561,0.006,-0.015602744
2025-11-04,1515.48,4.9485,100.07,4.091,19,-0.024424127,-0.024059059,0.003634056,-0.016,0.101275304
2025-11-05,1532.76,4.986,100.059,4.157,18.01,0.011337811,0.007549485,-0.000109929,0.066,-0.05351182
2025-11-06,1518.56,4.9675,99.585,4.093,19.5,-0.009307514,-0.00371729,-0.004748461,-0.064,0.079487306
2025-11-07,1514.95,4.957,99.471,4.093,19.08,-0.002380082,-0.002115976,-0.001145406,0,-0.0217738
2025-11-10,1543.4,5.106,99.462,4.11,17.6,0.01860534,0.0296156,-9.05E-05,0.017,-0.080741764
2025-11-11,1532.51,5.066,99.316,4.069,17.28,-0.007080861,-0.007864767,-0.001468976,-0.041,-0.018349139
2025-11-12,1511.5,5.1055,99.374,4.067,17.51,-0.013804379,0.007766838,0.000583824,-0.002,0.013222383
2025-11-13,1455.7,5.102,99.05,4.111,20,-0.037615651,-0.00068577,-0.003265737,0.044,0.132960127
2025-11-14,1449.73,5.063,99.199,4.148,19.83,-0.004109552,-0.007673427,0.00150316,0.037,-0.008536331
2025-11-17,1444.38,5.0865,99.488,4.133,22.38,-0.003697168,0.004630778,0.0029091,-0.015,0.12097176
2025-11-18,1423.85,5.0505,99.449,4.121,24.69,-0.014315693,-0.007102723,-0.000392084,-0.012,0.0982306
2025-11-19,1416.12,5.097,100.151,4.131,23.66,-0.005443733,0.009164883,0.007034097,0.01,-0.042612445
2025-11-20,1387.49,5.0485,100.09,4.104,26.42,-0.020424378,-0.009560962,-0.000609266,-0.027,0.110335441
2025-11-21,1373.76,5.096,100.113,4.063,23.43,-0.009944853,0.009364749,0.000229767,-0.041,-0.120104047
2025-11-24,1413.68,5.026,100.072,4.036,20.52,0.028644727,-0.013831479,-0.000409621,-0.027,-0.132617232
2025-11-25,1414.66,5.0625,99.589,4.002,18.56,0.000692986,0.007235993,-0.00483821,-0.034,-0.100391293
2025-11-26,1430.8,5.194,99.522,3.998,17.19,0.011344509,0.025643681,-0.000672991,-0.004,-0.076680908
2025-11-28,1456.12,5.272,99.408,4.019,16.35,0.017541636,0.014905684,-0.001146132,0.021,-0.050099922
2025-12-01,1446.14,5.303,99.362,4.096,17.24,-0.006877426,0.005862901,-0.000462847,0.077,0.053004368
2025-12-02,1447.64,5.243,99.296,4.088,16.59,0.001036706,-0.011378845,-0.000664459,-0.008,-0.038432161
2025-12-03,1462.08,5.389,98.796,4.058,16.08,0.009925435,0.027465985,-0.00504817,-0.03,-0.03122384
2025-12-04,1468.64,5.3735,98.953,4.108,15.78,0.004476723,-0.002880374,0.001587872,0.05,-0.018832948
2025-12-05,1490.68,5.462,98.648,4.139,15.41,0.014895589,0.016335558,-0.003087031,0.031,-0.023726666
2025-12-08,1516.09,5.4445,98.745,4.172,16.66,0.016902261,-0.003209098,0.000982811,0.033,0.077993987
2025-12-09,1518.33,5.32,98.848,4.186,16.93,0.001476394,-0.023132621,0.001042547,0.014,0.016076559
2025-12-10,1505.66,5.3535,98.426,4.164,15.77,-0.008379706,0.006277249,-0.00427832,-0.022,-0.070977795
2025-12-11,1506.87,5.5015,98.344,4.141,14.85,0.000803312,0.02727023,-0.00083346,-0.023,-0.060109536
2025-12-12,1480.48,5.359,98.394,4.196,15.74,-0.017668292,-0.026243392,0.00050829,0.055,0.058205378
2025-12-15,1445.37,5.412,98.168,4.182,16.5,-0.024001015,0.00984132,-0.00229953,-0.014,0.047155138
2025-12-16,1431.37,5.359,97.794,4.149,16.48,-0.009733317,-0.00984132,-0.003817071,-0.033,-0.001212856
2025-12-17,1407.8,5.4355,98.002,4.151,17.62,-0.016603825,0.014174122,0.002124661,0.002,0.066887096
2025-12-18,1417.72,5.4375,98.088,4.116,16.87,0.007021745,0.000367884,0.000877148,-0.035,-0.043497724
2025-12-19,1444.56,5.51,98.252,4.151,14.91,0.01875483,0.013245227,0.001670572,0.035,-0.123504768
2025-12-22,1461.84,5.5095,97.954,4.171,14.08,0.011891139,-9.07E-05,-0.003037626,0.02,-0.057276778
2025-12-23,1459.2,5.552,97.613,4.169,14,-0.001807576,0.007684348,-0.003487299,-0.002,-0.005698021
2025-12-24,1470.77,5.575,97.681,4.134,13.47,0.007897733,0.004134094,0.000696386,-0.035,-0.038592339
2025-12-26,1469.38,5.8395,97.698,4.134,13.6,-0.00094553,0.046352859,0.000174021,0,0.009604802
2025-12-29,1475.77,5.537,97.732,4.116,14.2,0.004339344,-0.053192339,0.000347951,-0.018,0.043172172
2025-12-30,1485.94,5.7815,97.955,4.128,14.33,0.006867681,0.043210327,0.002279151,0.012,0.009113277
2025-12-31,1481.65,5.682,98.047,4.153,14.95,-0.002891237,-0.017359881,0.000938766,0.025,0.042356058
2026-01-02,1537.23,5.6915,98.158,4.189,14.51,0.036825764,0.00167055,0.00113147,0.036,-0.029873233
2026-01-05,1557.68,5.9755,97.982,4.163,14.9,0.013215439,0.048693943,-0.001794637,-0.026,0.026523146
2026-01-06,1584.65,6.0625,98.317,4.179,14.75,0.017166028,0.01445448,0.003413164,0.016,-0.01011813
2026-01-07,1577.04,5.8605,98.422,4.138,15.38,-0.00481389,-0.033887332,0.001067404,-0.041,0.041824881
2026-01-08,1591.31,5.7965,98.688,4.183,15.45,0.009007904,-0.010980637,0.002699002,0.045,0.004541039
2026-01-09,1615.83,5.9025,98.89,4.171,14.49,0.01529118,0.018121703,0.002044763,-0.012,-0.064150247
2026-01-12,1639.19,6.0315,98.626,4.187,15.12,0.014353461,0.021619746,-0.002673203,0.016,0.042559614
